id,300,350,400,450,500,550,600,650,700
0,5.385616933616262e-05,1.3152069125667922e-11,7.017857627283968e-25,3.868465931004094e-171,4.735213027381648e-103,9.763452282507153e-152,3.769787630189356e-232,5.612309786840963e-137,6.477625729377861e-165
1,5.93849107127879e-05,4.0361991672929583e-11,4.196365777983793e-24,6.199303856894242e-169,1.1162311641983087e-101,2.4788811570015616e-150,2.4427538806627933e-230,9.126736584950227e-136,1.0114988519391412e-163
2,6.719974019902222e-05,1.1843278824333821e-10,2.420203259279537e-23,9.602829480772362e-167,2.573177361632052e-100,6.196387879409972e-149,1.5566169884135982e-228,1.465193760490482e-134,1.5632783996552186e-162
3,7.687023743570235e-05,3.322708015923768e-10,1.3462944884455638e-22,1.4378303835016255e-164,5.800778160827413e-99,1.524937613238791e-147,9.7549050614392e-227,2.3220965238975953e-133,2.3912701915552116e-161
4,8.778082125998419e-05,8.913192050800095e-10,7.223339307417792e-22,2.0809816105838703e-162,1.278803301901582e-97,3.694844357590687e-146,6.011786589583426e-225,3.633048030718674e-132,3.620281685730897e-160
5,9.921383936925109e-05,2.2860999244058124e-09,3.738054984267464e-21,2.911259872747376e-160,2.756907517349872e-96,8.813954664216511e-145,3.643537894461548e-223,5.611354082369698e-131,5.424721745691615e-159
6,0.00011045137758343757,5.606321695966362e-09,1.8657913542601624e-20,3.936822665793068e-158,5.81221409041008e-95,2.0700272719395513e-143,2.171612102453669e-221,8.55598219025254e-130,8.045146553592394e-158
7,0.00012088032704215502,1.3145638337385804e-08,8.982354455302886e-20,5.145918180535422e-156,1.1982900828736663e-93,4.786432220730704e-142,1.2728594260868887e-219,1.28788692204935e-128,1.1808965210395458e-156
8,0.00013008312784229862,2.9471769119032557e-08,4.1708735466269264e-19,6.50177666007733e-154,2.4159240877736353e-92,1.089628241340861e-140,7.336988864298543e-218,1.913776677816731e-127,1.715580560792808e-155
9,0.0001378983098116921,6.317592292511844e-08,1.8679858352809152e-18,7.940600810770444e-152,4.7632739469790837e-91,2.442167119538781e-139,4.15905347123754e-216,2.8074397566890667e-126,2.466787733443714e-154
10,0.00014444056122814706,1.2948451944935257e-07,8.069188407631431e-18,9.374040521711244e-150,9.183934799687601e-90,5.388935678482352e-138,2.31851748316432e-214,4.0656996943314034e-125,3.5105392555909446e-153
11,0.00015007824618422467,2.537493712922631e-07,3.3619856446899755e-17,1.0696764524995874e-147,1.7316215457661016e-88,1.1707420341556204e-136,1.2710583073339906e-212,5.8125380892652935e-124,4.944669598636224e-152
12,0.00015537468414485975,4.754589035051273e-07,1.3510504767486433e-16,1.1798592198646146e-145,3.1928471388306933e-87,2.5040904639197074e-135,6.852669694396248e-211,8.203553031237793e-123,6.893219553263905e-151
13,0.00016100559850124935,8.518083729294841e-07,5.236691826825054e-16,1.2579404775781944e-143,5.7571060458772364e-86,5.273141295411286e-134,3.6332338478302416e-209,1.1429936860931073e-121,9.511047160522713e-150
14,0.00016766737828946603,1.4591226240100814e-06,1.9577272250526e-15,1.2964093046244248e-141,1.0151525000336989e-84,1.0932497685387953e-132,1.8943757744245854e-207,1.5721404292159263e-120,1.2988408795008599e-148
15,0.00017598924792942003,2.3898066279594727e-06,7.059225664494137e-15,1.2914462425705646e-139,1.75048867146707e-83,2.2315158245154796e-131,9.713553536737017e-206,2.134737623604382e-119,1.755516651124824e-147
16,0.00018645869545630184,3.7424418370882252e-06,2.4551140511940527e-14,1.2435483421837647e-137,2.9518091678365304e-82,4.484470166172088e-130,4.898119452081605e-204,2.8615631592205773e-118,2.348417712131646e-146
17,0.00019936579728882533,5.603626746646006e-06,8.235614317608129e-14,1.1574471205864206e-135,4.8676372592187685e-81,8.872640774781032e-129,2.4289570384341423e-202,3.7867604348462025e-117,3.1093322503905506e-145
18,0.00021477002115951075,8.022435937571219e-06,2.6645878888188177e-13,1.0413381781043902e-133,7.849628312396872e-80,1.7283243534013356e-127,1.184539429986786e-200,4.9469553337923613e-116,4.07455613763449e-144
19,0.00023249279050994838,1.0981672559512706e-05,8.31522146881735e-13,9.055961538480438e-132,1.237886811357547e-78,3.3145776051109976e-126,5.680916909581437e-199,6.379899107337434e-115,5.284633458610367e-143
20,0.0002521390877852477,1.437343685707117e-05,2.502806726462448e-12,7.61253835626317e-130,1.909034318001739e-77,6.25837705887324e-125,2.679332301387082e-197,8.122604283135893e-114,6.783765463201184e-142
21,0.00027314956023280344,1.7988401545694378e-05,7.265918593735719e-12,6.18552497185426e-128,2.87903862938971e-76,1.163391402783733e-123,1.2427218938375599e-195,1.0208982143404693e-112,8.618827110685123e-141
22,0.0002948796901651926,2.1527078811186224e-05,2.0345270276810867e-11,4.8582043821829405e-126,4.246021659386703e-75,2.1292201443148192e-122,5.668400746805655e-194,1.2667043324377145e-111,1.0837944025425195e-139
23,0.00031669529970838965,2.4636653141935755e-05,5.4947270149887966e-11,3.6883076929623545e-124,6.123755959669825e-74,3.836594270286618e-121,2.5426487572085995e-192,1.5515784215930323e-110,1.3488604732922313e-138
24,0.00033806675936801447,2.6969535645157778e-05,1.4313258010232621e-10,2.7066409839961663e-122,8.636832592598057e-73,6.806154019864339e-120,1.1216346620064601e-190,1.8761945477266758e-109,1.6615313620516062e-137
25,0.00035864144900366366,2.82521026473902e-05,3.596173201781965e-10,1.9199340416457857e-120,1.1912202982876124e-71,1.188743794779461e-118,4.865816203018013e-189,2.2396887648416092e-108,2.025682834991139e-136
26,0.000378277905416837,2.8347224903170297e-05,8.71469962158337e-10,1.3164189049915482e-118,1.6066845787382917e-70,2.044115090975134e-117,2.0758654741953354e-187,2.6393873849363908e-107,2.4443069520564446e-135
27,0.0003970355117858817,2.729451417452804e-05,2.0369199699242047e-09,8.72477143081963e-117,2.1191911036095875e-69,3.4606128601621264e-116,8.709273688263614e-186,3.070607209207006e-106,2.919183717777798e-134
28,0.00041512711057505654,2.531797937241267e-05,4.592035439802443e-09,5.589412375189748e-115,2.733446484699563e-68,5.768080084834993e-115,3.5933862218212037e-184,3.5265582132681645e-105,3.450551416011271e-133
29,0.0004328531283967082,2.2799826254179808e-05,9.984957434336321e-09,3.4612294653756884e-113,3.4478787599912644e-67,9.465425401646661e-114,1.4580253845332511e-182,3.998374900217239e-104,4.036797538236664e-132
30,0.0004505397900470929,2.02277677591128e-05,2.0940976337163732e-08,2.0717949895429945e-111,4.252989917186947e-66,1.5292538550585313e-112,5.817889914482913e-181,4.475294618966385e-103,4.674194968757494e-131
31,0.0004684989386488897,1.8128049968145883e-05,4.2360136981386435e-08,1.19871326379456e-109,5.130239933902327e-65,2.432481926869328e-111,2.2829959474059594e-179,4.944989949630009e-102,5.356709181869989e-130
32,0.0004870152754379516,1.6996098518464106e-05,8.264707867128596e-08,6.70403062289595e-108,6.0517636364049444e-64,3.809344514435447e-110,8.810164327527275e-178,5.394048644549868e-101,6.075901217019586e-129
33,0.0005063541494382661,1.7232629910069388e-05,1.5552756767487824e-07,3.624172112110157e-106,6.981153619791236e-63,5.873290371524458e-109,3.343505981702252e-176,5.80857989730704e-100,6.82094786305311e-128
34,0.0005267754991751009,1.9088523056692642e-05,2.822909624776383e-07,1.893798573488269e-104,7.875413916646308e-62,8.915450330307326e-108,1.2478415061845253e-174,6.17491152915173e-99,7.578794749319427e-127
35,0.0005485405728006284,2.2619946870842013e-05,4.941926596526104e-07,9.565571057055282e-103,8.68801454862748e-61,1.3324032653507432e-106,4.579899805507037e-173,6.480330790932282e-98,8.334450110205692e-126
36,0.0005719063941837838,2.765741207180317e-05,8.344596242765648e-07,4.6702503906648035e-101,9.372784827820087e-60,1.9604631489697768e-105,1.6530719399917418e-171,6.71381351618109e-97,9.071417328777331e-125
37,0.0005971133019211729,3.379685822167028e-05,1.3590144893915782e-06,2.2040506719136034e-99,9.888210684910576e-59,2.839960302548844e-104,5.8676845538022204e-170,6.866683595082633e-96,9.77225369141883e-124
38,0.0006243767900446955,4.042374432491332e-05,2.134777258775815e-06,1.0054376188344443e-97,1.0201586872256972e-57,4.0503863146147416e-103,2.0482406897070336e-168,6.93314785441781e-95,1.0419232011495028e-122
39,0.0006538924015931137,4.677853786492556e-05,3.234377967926297e-06,4.433439968982782e-96,1.0292448672332366e-56,5.687366504161764e-102,7.031280892039638e-167,6.910660389060601e-94,1.0995071930007044e-121
40,0.0006858527006978676,5.206262379234159e-05,4.7264894617738884e-06,1.889638288703386e-94,1.015478293038518e-55,7.862426092913948e-101,2.3737071253414656e-165,6.800084404145913e-93,1.1483699801971536e-120
41,0.0007204642800708334,5.5569958676376927e-05,6.6618728550178826e-06,7.785180288216623e-93,9.79768641934609e-55,1.0701201152190622e-99,7.880595678283993e-164,6.605637225542129e-92,1.1870991039637107e-119
42,0.0007579478823530059,5.6817422909760314e-05,9.056569158242457e-06,3.100350644940727e-91,9.244371360046456e-54,1.4339667144843675e-98,2.572943123926583e-162,6.334623362033253e-91,1.2145447287482389e-118
43,0.0007985107440594824,5.564198225364586e-05,1.1875196358751484e-05,1.1934523971638914e-89,8.529669190046905e-53,1.8918042846210796e-97,8.26115086009707e-161,5.996979173158962e-90,1.2298763203243736e-117
44,0.000842295840221258,5.223894431664187e-05,1.5018536614006654e-05,4.440701014389814e-88,7.696405644760735e-52,2.457219370733505e-96,2.6084958325952616e-159,5.6046687063587835e-89,1.2326243882096773e-116
45,0.0008893303025466345,4.713140725789271e-05,1.831994518215432e-05,1.5971662063292275e-86,6.791171024052161e-51,3.142260941724704e-95,8.099887156054115e-158,5.170981876145179e-88,1.2227043654515048e-115
46,0.0009395048050082385,4.108052425534528e-05,2.1554128853558192e-05,5.552656880050279e-85,5.860063774544602e-50,3.9561354760152475e-94,2.473472105486355e-156,4.709792222331217e-87,1.2004209311284643e-114
47,0.0009926099985980083,3.496174412192315e-05,2.4459443959328563e-05,1.8659659252168876e-83,4.94493940367627e-49,4.903776351792643e-93,7.428041006327328e-155,4.234831590340893e-86,1.1664524673103816e-113
48,0.0010484354368988022,2.963801606063339e-05,2.6771493759728736e-05,6.06120155638373e-82,4.0805674633099336e-48,5.984401812923809e-92,2.193717982730586e-153,3.75903356313743e-85,1.1218167567816263e-112
49,0.001106909444774818,2.5856034320502404e-05,2.8262387445777597e-05,1.9031187566944873e-80,3.2929194509484308e-47,7.190207571480466e-91,6.371277560316895e-152,3.2939873428768387e-84,1.0678203414993193e-111
50,0.0011682381037993632,2.417977642866137e-05,2.87776983171737e-05,5.775973596119574e-79,2.598618998489626e-46,8.505360023759879e-90,1.8197489701750637e-150,2.849530514966771e-83,1.0059950566682917e-110
51,0.0012329987664100556,2.4963154715138895e-05,2.8262860712400615e-05,1.6944808111668896e-77,2.0054187345935902e-45,9.905458128310279e-89,5.1113505432061325e-149,2.4334944578142795e-82,9.380260377029488e-110
