id,300,350,400,450,500,550,600,650,700
0,1.0806584232657153e-59,2.4900383297077495e-53,1.3242762698345211e-39,1.9179866107509807e-31,1.8092198049913658e-21,7.544454079340299e-15,8.065816072462949e-10,5.788546699691658e-08,2.2693760032489973e-06
1,3.0070162428279355e-59,6.520507748195311e-53,2.962824204120797e-39,3.7323701224209163e-31,2.9714639015283607e-21,1.0520339850579924e-14,9.889351936203503e-10,6.827951598028116e-08,2.487260407732519e-06
2,8.333253160735661e-59,1.7004495883574407e-52,6.602080503278861e-39,7.236764879108505e-31,4.8642020554582516e-21,1.4633238369736573e-14,1.2101210483142054e-09,8.038689267411242e-08,2.7222082420014023e-06
3,2.2999838528750227e-58,4.416244102658149e-52,1.465221890638142e-38,1.3980569174809101e-30,7.93623999076171e-21,2.0302985466602745e-14,1.477855840514823e-09,9.446149937021702e-08,2.975145229029544e-06
4,6.322172550436848e-58,1.1422189021510767e-51,3.2387217553169506e-38,2.691075488063988e-30,1.2905654371319795e-20,2.809882719001697e-14,1.8012684445445938e-09,1.1078988580365669e-07,3.247007146926529e-06
5,1.7307693019639213e-57,2.94206713384261e-51,7.130033036623788e-38,5.1611627279346465e-30,2.0917382386694152e-20,3.879049956178852e-14,2.191133220749376e-09,1.296946358689885e-07,3.538735836201737e-06
6,4.718926750745114e-57,7.546798899315834e-51,1.5633532305129e-37,9.862564913763988e-30,3.379066401927138e-20,5.341601695349996e-14,2.6601369114050746e-09,1.5153798176636828e-07,3.851274875474555e-06
7,1.2813814495652783e-56,1.9278797415080337e-50,3.4140538307533503e-37,1.8778152172037574e-29,5.440617809191552e-20,7.337137210885923e-14,3.2231830905958446e-09,1.7672564230843475e-07,4.185564940950873e-06
8,3.4653308199323017e-56,4.904605325500566e-50,7.425595632911253e-37,3.5623492672516935e-29,8.730956651953827e-20,1.0052888307432037e-13,3.897738410749599e-09,2.0571087868370336e-07,4.542538869903696e-06
9,9.333444907704011e-56,1.2426108871895582e-49,1.6085698152717248e-36,6.733499166246923e-29,1.3964892122012675e-19,1.373928774575162e-13,4.704225188220472e-09,2.389987571056407e-07,4.923116453472479e-06
10,2.5036300659939355e-55,3.13525743759235e-49,3.470533400659909e-36,1.2681359118096228e-28,2.2262580279653866e-19,1.873038905064069e-13,5.666465159963286e-09,2.7715060347984563e-07,5.328198989269742e-06
11,6.688507115961691e-55,7.878040742819754e-49,7.457619862322008e-36,2.379641181263028e-28,3.5373301326452983e-19,2.547057034978369e-13,6.812179515950212e-09,3.207886305047316e-07,5.758663629484401e-06
12,1.7795860554016773e-54,1.971379343368934e-48,1.5960701024924806e-35,4.449158134411829e-28,5.601932775537645e-19,3.454935259192039e-13,8.173550559516426e-09,3.706007125035127e-07,6.215357565322367e-06
13,4.715627356196343e-54,4.9128006739851336e-48,3.4021338428483016e-35,8.288289387157652e-28,8.842242473598482e-19,4.674666279632459e-13,9.787850561232058e-09,4.2734527779774706e-07,6.699092093642868e-06
14,1.2444875703374908e-53,1.2192564158221026e-47,7.222682865271686e-35,1.5384120604467382e-27,1.3910706898263786e-18,6.309150007486356e-13,1.1698143541089626e-08,4.918562826176116e-07,7.210636616445092e-06
15,3.2709368787906917e-53,3.0134772583474106e-47,1.5271912310293968e-34,2.8451237351021435e-27,2.1812139127073536e-18,8.49377452814791e-13,1.3954065827664308e-08,5.650482244565079e-07,7.75071262834113e-06
16,8.562176803302652e-53,7.417332542528624e-47,3.2161480136035445e-34,5.2426439277335136e-27,3.4088636080445217e-18,1.1406182946312859e-12,1.661269128939122e-08,6.479211464857926e-07,8.319987751221996e-06
17,2.232166360267329e-52,1.8181702410992955e-46,6.745689856108582e-34,9.625433409472383e-27,5.309863132949355e-18,1.5278818393085864e-12,1.9739487099280247e-08,7.415655782312059e-07,8.919069878886307e-06
18,5.7956102902216194e-52,4.4384190460569525e-46,1.4091734577657258e-33,1.7608037796093342e-26,8.24364716415027e-18,2.04149885906103e-12,2.3409365766586098e-08,8.471673512714924e-07,9.548501497358873e-06
19,1.498655967176989e-51,1.0790188302156815e-45,2.9319076543226484e-33,3.2093891052211966e-26,1.2756098458493442e-17,2.72093747756745e-12,2.7707838932914068e-08,9.660122223606675e-07,1.0208754248883754e-05
20,3.8595332090075675e-51,2.6123821470205148e-45,6.0755258663510206e-33,5.828469642100914e-26,1.9673370149327867e-17,3.617413448378662e-12,3.2732278071345076e-08,1.0994902302202594e-06,1.0900223809042241e-05
21,9.899142679863158e-51,6.298706225665593e-45,1.2539066945849136e-32,1.054647832690456e-25,3.024141671275271e-17,4.797202189095046e-12,3.859328673064681e-08,1.2490997064302695e-06,1.1623225147035495e-05
22,2.528658933948056e-50,1.5124219148114361e-44,2.5774742416255436e-32,1.9014335819796114e-25,4.6332742649444156e-17,6.345828265123816e-12,4.541618831791172e-08,1.4164508555117733e-06,1.2377988238806917e-05
23,6.432987364149787e-50,3.616608780847326e-44,5.276807098403254e-32,3.4156678643074587e-25,7.075162708960958e-17,8.373348350312088e-12,5.334263259793461e-08,1.603268814592763e-06,1.316465430129433e-05
24,1.6299144579945423e-49,8.612655286887184e-44,1.0759593900870225e-31,6.113513776893915e-25,1.0768307373981237e-16,1.1020992304569597e-11,6.253232309310148e-08,1.8113960991412415e-06,1.3983272613641943e-05
25,4.11288432665185e-49,2.0425822816747326e-43,2.1850849473773205e-31,1.0902521546524723e-24,1.6335073341222332e-16,1.4469485350171678e-11,7.316486638159877e-08,2.042794338298454e-06,1.4833797987627008e-05
26,1.0336122429594891e-48,4.824241242171389e-43,4.419656934494813e-31,1.9372417433578275e-24,2.4697751335542383e-16,1.894944404076577e-11,8.544174290420552e-08,2.299545201513871e-06,1.57160889448422e-05
27,2.5870102906179103e-48,1.1347114457128277e-42,8.903414422896036e-31,3.429742380398897e-24,3.721829449856954e-16,2.4754321645533425e-11,9.958839729288438e-08,2.58385041763226e-06,1.6629906652316855e-05
28,6.448636897091857e-48,2.6579622926101368e-42,1.786374121090846e-30,6.050064543986902e-24,5.590083611272135e-16,3.2256476771524646e-11,1.1585644442265177e-07,2.898030788465368e-06,1.757491466127216e-05
29,1.6009097164140597e-47,6.200392135068356e-42,3.569735636168191e-30,1.063357632947001e-23,8.368410499093887e-16,4.192705478921658e-11,1.3452598535986117e-07,3.2445241013384956e-06,1.8550679485622394e-05
30,3.958173235884152e-47,1.4404442656104228e-41,7.104728772496483e-30,1.8621709429292318e-23,1.2486207325440228e-15,5.436050738876391e-11,1.5590802513690936e-07,3.625881849262429e-06,1.9556672047713812e-05
31,9.74656731170349e-47,3.3325810630478953e-41,1.4083375839021729e-29,3.249231070822657e-23,1.8568681340777578e-15,7.030473405384628e-11,1.8034698183159334e-07,4.044764673350524e-06,2.0592270008713656e-05
32,2.3902173552116908e-46,7.678421453281297e-41,2.7804421217622855e-29,5.648882222001919e-23,2.7522926134583886e-15,9.069801324886466e-11,2.0822327377973865e-07,4.503936449961593e-06,2.165676099012744e-05
33,5.837834959982618e-46,1.7618548660828807e-40,5.46724804900208e-29,9.78510126875772e-23,4.06603613304144e-15,1.1671410366726794e-10,2.3995596891833673e-07,5.006256954854989e-06,2.2749346681256936e-05
34,1.420021193125465e-45,4.026013944257752e-40,1.0707091953074158e-28,1.6888420124574825e-22,5.987024322333782e-15,1.4981714007001583e-10,2.760054772648006e-07,5.55467304841537e-06,2.3869147815161364e-05
35,3.440062401717255e-45,9.161938647702369e-40,2.0884405994389536e-28,2.904247546532918e-22,8.786462234297486e-15,1.9182822716538974e-10,3.168762644135004e-07,6.152208339724585e-06,2.501520998301722e-05
36,8.299772370058213e-45,2.0763781182739927e-39,4.057145366952615e-28,4.976215261512943e-22,1.2852286151118929e-14,2.4500595169571986e-10,3.63119560706863e-07,6.801951302870432e-06,2.618651024387332e-05
37,1.994317466219508e-44,4.6863256827021185e-39,7.849949488265786e-28,8.495434991382952e-22,1.873743442516674e-14,3.1214339028485626e-10,4.1533603745458224e-07,7.507041836287327e-06,2.7381964473869636e-05
38,4.772550553498465e-44,1.0533324173558527e-38,1.5127285853010227e-27,1.4450837974750171e-21,2.7227223390973537e-14,3.966845912409571e-10,4.741784182764548e-07,8.270656274978304e-06,2.8600435386247523e-05
39,1.137456501267848e-43,2.357791470682921e-38,2.9033743027612964e-27,2.4491839561529763e-21,3.943303156838585e-14,5.028639545172855e-10,5.403539903835706e-07,9.095990885981785e-06,2.9840741141150684e-05
40,2.6998954925276924e-43,5.255962925864229e-38,5.549999104017352e-27,4.1359069443198885e-21,5.692206682603112e-14,6.358724268712181e-10,6.146269774460435e-07,9.98624389918508e-06,3.110166445253476e-05
41,6.38244215331046e-43,1.1668261471864937e-37,1.056648820202475e-26,6.95890818571725e-21,8.189642474402335e-14,8.020549695191832e-10,6.978207326853041e-07,1.0944596148270455e-05,3.2381962088704304e-05
42,1.5026383801922052e-42,2.579686733898876e-37,2.0036244041965365e-26,1.1666281882983483e-20,1.1743921046401842e-13,1.0091443427341297e-09,7.908197080416319e-07,1.1974190419887458e-05,3.3680374653313286e-05
43,3.523299829187845e-42,5.679822268479253e-37,3.783988777465663e-26,1.9486994101396263e-20,1.6785153542211813e-13,1.266536883948359e-09,8.945711527731305e-07,1.3078109632717292e-05,3.49956365253271e-05
44,8.227580528935575e-42,1.2454017731309139e-36,7.117562002714334e-26,3.243234032147108e-20,2.391121545062353e-13,1.5856166293871264e-09,1.0100864927132619e-06,1.4259353991538395e-05,3.632648582966743e-05
45,1.9134713837222774e-41,2.7195131985909767e-36,1.3334003866110495e-25,5.3781484935125576e-20,3.3950193696000386e-13,1.9801348384265858e-09,1.13844233972431e-06,1.5520817284295837e-05,3.7671674305245666e-05
46,4.4319920165154547e-41,5.9139795640808596e-36,2.4879279464017017e-25,8.886042278815517e-20,4.8044897082519e-13,2.4666527167456147e-09,1.2807810797076598e-06,1.6865262512079988e-05,3.9029976934016826e-05
47,1.0223580270350043e-40,1.2807826185798968e-35,4.623415559817266e-25,1.4628677557975493e-19,6.77667770471833e-13,3.065055888225693e-09,1.4383109869411494e-06,1.8295297062378602e-05,4.04002011937066e-05
48,2.3487347466272254e-40,2.762345441514881e-35,8.557284637792575e-25,2.399511784421172e-19,9.526888928608974e-13,3.799149922707913e-09,1.6123058125785378e-06,1.9813347654524907e-05,4.178119579810333e-05
49,5.37392658399134e-40,5.933179767285827e-35,1.5774548863368215e-24,3.9215870258877804e-19,1.3349046373808476e-12,4.697346970042793e-09,1.8041037959313438e-06,2.1421635302473454e-05,4.317185879235353e-05
50,1.2245489629770877e-39,1.2691237833779087e-34,2.896181968869598e-24,6.385898343594043e-19,1.864294088878928e-12,5.793454259623184e-09,2.0151060487175876e-06,2.3122150553463193e-05,4.4571144876603726e-05
51,2.7789908984897263e-39,2.703506480585911e-34,5.295935377882819e-24,1.0361039822491262e-18,2.595038621029992e-12,7.1275758741534305e-09,2.2467742648560306e-06,2.491662927137052e-05,4.597807183960467e-05
52,6.2809380730683e-39,5.735321967379606e-34,9.645115864425729e-24,1.674965667011601e-18,3.600299605113295e-12,8.747139768127803e-09,2.5006277116492818e-06,2.6806529240248902e-05,4.7391725994500154e-05
53,1.413800690787277e-38,1.211700110143592e-33,1.7495250594741538e-23,2.6979240990048107e-18,4.978506477964846e-12,1.0708062442629076e-08,2.7782394623643094e-06,2.8793007866381697e-05,4.8811266521884075e-05
54,3.1694071371809054e-38,2.5494086050900727e-33,3.160682258868671e-23,4.329869683349826e-18,6.8615991129560015e-12,1.3076063971857312e-08,3.081231835301256e-06,3.087690125588561e-05,5.023592864020016e-05
55,7.076099163719242e-38,5.341837875116057e-33,5.687081723061526e-23,6.923747695095986e-18,9.425787881359944e-12,1.5928146162705744e-08,3.4112710104437393e-06,3.3058704939307985e-05,5.166502554050824e-05
56,1.5733875111631484e-37,1.1146766771328015e-32,1.0191686710467127e-22,1.1031358103518758e-17,1.2905542914094913e-11,1.9354246472764668e-08,3.7700608016931712e-06,3.533855650465247e-05,5.309794904133294e-05
57,3.4842015400303124e-37,2.3164027989536052e-32,1.8190751177097096e-22,1.7512095095487045e-17,1.761170673452689e-11,2.3459079867613876e-08,4.159335570477196e-06,3.7716220385819975e-05,5.453416893948677e-05
58,7.6841616385708e-37,4.793869453791351e-32,3.2337257180582087e-22,2.7699290175949383e-17,2.3954848396102182e-11,2.8364180016459097e-08,4.58085227514215e-06,4.019107503462799e-05,5.597323105412226e-05
59,1.6877776858687084e-36,9.880189645634617e-32,5.725372051906054e-22,4.3653655686690284e-17,3.24752502520399e-11,3.4210150056503247e-08,5.036381659928107e-06,4.27621026815283e-05,5.741475398348342e-05
60,3.691980402544374e-36,2.027922312796515e-31,1.0096067361345093e-21,6.854788848295483e-17,4.388124923620969e-11,4.115913155181579e-08,5.527698597402293e-06,4.5427881863127834e-05,5.8858424616530946e-05
61,8.043198786554784e-36,4.145188666460477e-31,1.7731634281418937e-21,1.0724796713639161e-16,5.90980527776536e-11,4.939749818485855e-08,6.0565716088944635e-06,4.818658286397337e-05,6.0303992464421316e-05
62,1.745112214349658e-35,8.438091801012226e-31,3.10165363669981e-21,1.6718820060080294e-16,7.932962590555076e-11,5.913877810520654e-08,6.624751598622633e-06,5.103596618621446e-05,6.175126289931919e-05
63,3.770881858825617e-35,1.7106105468652792e-30,5.4036330088138594e-21,2.596831618197833e-16,1.0613681229772585e-10,7.062680568345184e-08,7.233959848689736e-06,5.397338412422416e-05,6.320008940980034e-05
64,8.114978581989076e-35,3.453544056040379e-30,9.376190359429313e-21,4.0188668385370904e-16,1.4153552025920153e-10,8.413909965038116e-08,7.885875333828538e-06,5.6995785482621064e-05,6.465036500273732e-05
65,1.7392282655706527e-34,6.9436178626018e-30,1.620373068159061e-20,6.197052164499436e-16,1.8811958761079564e-10,9.999046022492025e-08,8.582121426517792e-06,6.0099723436047485e-05,6.610201290063985e-05
66,3.7123628558865973e-34,1.3903161867583773e-29,2.7890201688061e-20,9.5211289960031e-16,2.4921385002896916e-10,1.1853677284546496e-07,9.324252074721977e-06,6.328136648822432e-05,6.755497670054468e-05
67,7.891666996154743e-34,2.7723515657768167e-29,4.781193717785522e-20,1.4575167815966695e-15,3.2906398791031625e-10,1.4017900053102637e-07,1.011373754584671e-05,6.65365124469607e-05,6.900921017533982e-05
68,1.6707499388835443e-33,5.50541400934426e-29,8.163362476475475e-20,2.223107963776515e-15,4.3307092870343776e-10,1.653673407433462e-07,1.0951949841373912e-05,6.986060529171361e-05,7.046466691051524e-05
69,3.522722222804024e-33,1.088776207070813e-28,1.3881931137501337e-19,3.3785432491438198e-15,5.680789443934046e-10,1.9460551595292268e-07,1.1840147896864188e-05,7.324875477173685e-05,7.192128997845182e-05
70,7.397235731938727e-33,2.144342817739569e-28,2.3511414825619447e-19,5.1158807669292434e-15,7.427281141778116e-10,2.2845516000909307e-07,1.2779462691408944e-05,7.669575853658883e-05,7.337900185822678e-05
71,1.5469793104517978e-32,4.205878977062889e-28,3.966027538543373e-19,7.718509042219106e-15,9.678835231285296e-10,2.675402549815355e-07,1.3770882399005196e-05,8.019612656751573e-05,7.483769481131994e-05
72,3.221984237337863e-32,8.215354061095293e-28,6.663168252069661e-19,1.1602953858632578e-14,1.2571554362954123e-09,3.1255156550999366e-07,1.4815237721542547e-05,8.374410764867111e-05,7.629722192239695e-05
73,6.683224495086185e-32,1.5980956094675934e-27,1.1149462661544114e-18,1.7379046080515258e-14,1.6275267149841901e-09,3.642510100312923e-07,1.591318754897517e-05,8.733371759189525e-05,7.775738900944053e-05
74,1.3806140645226999e-31,3.0958947820341923e-27,1.8581262091035595e-18,2.59361558537685e-14,2.10010591006388e-09,4.234759007366638e-07,1.7065205096655395e-05,9.09587689083977e-05,7.92179475988709e-05
75,2.8404164272704246e-31,5.972780954091688e-27,3.0842147237143506e-18,3.856627277203272e-14,2.7010267480856285e-09,4.911429769641036e-07,1.827156467259983e-05,9.461290160560893e-05,8.067858914899915e-05
76,5.819894212300564e-31,1.1475561530575407e-26,5.098731470488757e-18,5.713894398678394e-14,3.4625170795229984e-09,5.682521501909509e-07,1.9532329228531284e-05,9.828961477803133e-05,8.213894068930157e-05
77,1.1876032902206784e-30,2.1957266250366047e-26,8.395137684514076e-18,8.434888122400607e-14,4.424162730319425e-09,6.558898731236716e-07,2.0847338847801254e-05,0.00010198229865735288,8.359856202378791e-05
78,2.4135194041047895e-30,4.1839795724436296e-26,1.3767074682622218e-17,1.2406495460643995e-13,5.634394018027982e-09,7.552320408641989e-07,2.221620032067924e-05,0.0001056842667894806,8.505694462440822e-05
79,4.8848718341481476e-30,7.939767946721209e-26,2.248555901051321e-17,1.8182001961495028e-13,7.15222487452896e-09,8.675463290550011e-07,2.363827795295711e-05,0.00010938878801448616,8.651351231532894e-05
80,9.846421062476575e-30,1.5004897465821612e-25,3.657748990802345e-17,2.654955084609293e-13,9.04927645217405e-09,9.94193872561194e-07,2.5112685747342218e-05,0.00011308911793956403,8.796762382138708e-05
81,1.9766344526507023e-29,2.8240034611012543e-25,5.926145548359553e-17,3.8627417649005113e-13,1.1412118653137692e-08,1.136630188924547e-06,2.6638281088716242e-05,0.00011677852961470554,8.941857722453102e-05
82,3.95181787723056e-29,5.2930304120626325e-25,9.562665141116512e-17,5.59960404761879e-13,1.4344964066796615e-08,1.2964052537922904e-06,2.821366005405855e-05,0.00012045034314547071,9.08656163410643e-05
83,7.868464007070824e-29,9.879854031485026e-25,1.536858272244551e-16,8.088020503380364e-13,1.797274916190082e-08,1.475162641027289e-06,2.9837154455744153e-05,0.00012409795400647602,9.230793900053202e-05
84,1.5602901295499735e-28,1.8365537518065365e-24,2.460010402643602e-16,1.1639935996059034e-12,2.2444637076312577e-08,1.6746376484504964e-06,3.150683071312578e-05,0.0001277148598523709,9.37447071746792e-05
85,3.0813639351351597e-28,3.399881171090112e-24,3.921826168632858e-16,1.669100611207603e-12,2.7937974779545723e-08,1.8966543413053086e-06,3.3220490631925404e-05,0.0001312946856594351,9.51750588726246e-05
86,6.060420285187e-28,6.2680263700613755e-24,6.22713136756066e-16,2.384724289524299e-12,3.466273454399878e-08,2.143121459656224e-06,3.497567415414633e-05,0.00013483120706968887,9.659812168680225e-05
87,1.187092289522671e-27,1.150813310850855e-23,9.84772759864859e-16,3.3948277136760677e-12,4.286646533651201e-08,2.4160271530546624e-06,3.67696641231538e-05,0.00013831837184971588,9.801302784389199e-05
88,2.315730937578059e-27,2.1041947196113822e-23,1.5510734331880046e-15,4.815278237062093e-12,5.283977372200137e-08,2.7174325258490126e-06,3.859949308946323e-05,0.00014175031941736555,9.941893058643831e-05
89,4.498973803142516e-27,3.8315453329398824e-23,2.4331957414200042e-15,6.80533186506854e-12,6.492234595618663e-08,3.04946399931256e-06,4.0461952162846945e-05,0.00014512139843021014,0.0001008150216846705
90,8.704833424535558e-27,6.948147125952395e-23,3.8016323646574496e-15,9.583004811022234e-12,7.950951295769458e-08,3.414304522035075e-06,4.235360189586616e-05,0.00014842618246918395,0.00010220054985467419
91,1.67737042378397e-26,1.2547899851557041e-22,5.9157742242074065e-15,1.3445556829959501e-11,9.705934764821607e-08,3.8141836873835103e-06,4.427078516311554e-05,0.0001516594838883426,0.00010357483983896756
92,3.2189845722612097e-26,2.2567325153823737e-22,9.168567748018794e-15,1.8796664685715072e-11,1.1810026963782899e-07,4.251366845783086e-06,4.620964197960495e-05,0.00015481636593631226,0.00010493731188909487
93,6.152194973239268e-26,4.0419984120382053e-22,1.4152718485908101e-14,2.618230935792998e-11,1.4323911537817583e-07,4.728143329488183e-06,4.8166126181078504e-05,0.0001578921532859904,0.00010628750137739034
94,1.1710149801166542e-25,7.209733401789639e-22,2.1758388691098762e-14,3.6337957618823255e-11,1.7316961275315947e-07,5.246813937681683e-06,5.013602386896895e-05,0.00016088244113571292,0.000107625078256844
95,2.2198102920781037e-25,1.2807055575122208e-21,3.331671078652232e-14,5.025031115280107e-11,2.0868117776141827e-07,5.809677859342834e-06,5.2114973503393576e-05,0.00016378310306684117,0.0001089498660842039
96,4.190735061307809e-25,2.2656165556980427e-21,5.080963409512904e-14,6.923775196531092e-11,2.506679277092308e-07,6.419019239454345e-06,5.4098487509395885e-05,0.00016659029785906696,0.00011026186032217578
97,7.879258914520476e-25,3.9914487659394794e-21,7.717535098180989e-14,9.50546629214392e-11,3.0013778053711374e-07,7.07709361981169e-06,5.608197524480024e-05,0.0001693004754753349,0.00011156124564186579
98,1.4753710122565458e-24,7.002961680058937e-21,1.16750781424793e-13,1.3002608244533922e-10,3.58221484036563e-07,7.78611450794151e-06,5.8060767162832436e-05,0.0001719103824329255,0.00011284841195638871
99,2.751298536432649e-24,1.223601469965335e-20,1.759096472280773e-13,1.7722070230096472e-10,4.2618139239749577e-07,8.548240345407898e-06,6.003013998931069e-05,0.000174417066775847,0.00011412396893071017
100,5.1096914167725066e-24,2.1291452404288452e-20,2.639783092850742e-13,2.406720803110318e-10,5.054197815197486e-07,9.365562159078517e-06,6.198534272294713e-05,0.0001768178828563078,0.00011538875873108595
101,9.450874670620211e-24,3.689586129789723e-20,3.9454414216634527e-13,3.256601623782541e-10,5.974864697124363e-07,1.0240092184781637e-05,6.392162325831117e-05,0.00017911049611988162,0.00011664386679962585
102,1.7408830640482682e-23,6.367326132631851e-20,5.873159278077099e-13,4.3906783901222947e-10,7.040854878025865e-07,1.1173753751344368e-05,6.583425542445335e-05,0.00018129288807036556,0.00011789063046519334
103,3.193650256063229e-23,1.0943182054384068e-19,8.707567201483941e-13,5.898303503490431e-10,8.270805233912228e-07,1.2168372703521018e-05,6.771856622819644e-05,0.00018336336156671125,0.00011913064523063989
104,5.834789020298896e-23,1.872997737989702e-19,1.285792314598384e-12,7.89498948916557e-10,9.684988492198591e-07,1.3225670624223701e-05,6.956996308975436e-05,0.00018532054657636,0.00012036576860780576
105,1.0616537633302507e-22,3.19255209608063e-19,1.8910099459432017e-12,1.0529443760605637e-09,1.1305334365751093e-06,1.434726008938053e-05,7.138396085968415e-05,0.00018716340647748945,0.00012159812140528778
106,1.9238025143953225e-22,5.4193332450276355e-19,2.76991130931247e-12,1.3992304440396362e-09,1.3155429525974605e-06,1.5534642152530346e-05,7.315620841020822e-05,0.0001888912449678415,0.00012283008640913816
107,3.471824839673605e-22,9.161379231959291e-19,4.0409832240235224e-12,1.8526933684413802e-09,1.526049346458676e-06,1.6789206211042245e-05,7.48825146006202e-05,0.00019050371360076424,0.00012406430443285182
108,6.239858687281544e-22,1.5423502877138525e-18,5.871613233817989e-12,2.444268476123475e-09,1.7647327447153348e-06,1.8112232352035058e-05,7.655887342570879e-05,0.00019200081993073025,0.00012530366774964782
109,1.1168921305306981e-21,2.5859036991683897e-18,8.497225107164596e-12,3.2131125122269606e-09,2.0344234016566797e-06,1.9504896214383588e-05,7.818148816776435e-05,0.0001933829362117938,0.0001265513109565653
